target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
PRTN3,31,1,4914,30028272,0.005060587996583047,0.03225806451612903
STX6,31,1,4914,30028272,0.005060587996583047,0.03225806451612903
TAPBP,32,1,4914,30028272,0.005223405907855193,0.03125
GLRA3,33,1,4914,30028272,0.005386197831638685,0.030303030303030304
KIR3DL2,132,4,4914,30028272,8.511112439145458e-09,0.030303030303030304
MAGED1,34,1,4914,30028272,0.0055489618989212845,0.029411764705882353
UNC13D,103,3,4914,30028272,7.651235904248409e-07,0.02912621359223301
GNAI3,35,1,4914,30028272,0.005711699796426935,0.02857142857142857
IL13RA1,35,1,4914,30028272,0.005711699796426935,0.02857142857142857
MXD1,35,1,4914,30028272,0.005711699796426935,0.02857142857142857
NCR3,35,1,4914,30028272,0.005711699796426935,0.02857142857142857
SLAMF7,106,3,4914,30028272,8.343373008168685e-07,0.02830188679245283
HLA-E,756,21,4914,30028272,1.1031679866041782e-39,0.027777777777777776
CLEC4E,37,1,4914,30028272,0.00603709641778531,0.02702702702702703
GBP5,38,1,4914,30028272,0.006199753449683393,0.02631578947368421
GPSM2,38,1,4914,30028272,0.006199753449683393,0.02631578947368421
MED14,38,1,4914,30028272,0.006199753449683393,0.02631578947368421
PRF1,308,8,4914,30028272,8.972737148375617e-16,0.025974025974025976
CALCRL,39,1,4914,30028272,0.00636238517284187,0.02564102564102564
GZMK,39,1,4914,30028272,0.00636238517284187,0.02564102564102564
FOXD2,40,1,4914,30028272,0.00652499069942389,0.025
POU2AF1,40,1,4914,30028272,0.00652499069942389,0.025
TREM1,80,2,4914,30028272,8.389109976255085e-05,0.025
ELK4,41,1,4914,30028272,0.006687568082404776,0.024390243902439025
GLIPR1,41,1,4914,30028272,0.006687568082404776,0.024390243902439025
IL15RA,41,1,4914,30028272,0.006687568082404776,0.024390243902439025
CD7,2135,52,4914,30028272,6.484331244710296e-93,0.024355971896955503
C8B,42,1,4914,30028272,0.006850120236622511,0.023809523809523808
IL12RB2,84,2,4914,30028272,9.25053769254105e-05,0.023809523809523808
GZMA,127,3,4914,30028272,1.4380688426207349e-06,0.023622047244094488
NCAM2,43,1,4914,30028272,0.007012645235937313,0.023255813953488372
PIGG,43,1,4914,30028272,0.007012645235937313,0.023255813953488372
PRKCD,87,2,4914,30028272,9.923967130246026e-05,0.022988505747126436
ENAH,44,1,4914,30028272,0.007175143691626389,0.022727272727272728
TNFRSF21,44,1,4914,30028272,0.007175143691626389,0.022727272727272728
GNB2L1,45,1,4914,30028272,0.007337615197668704,0.022222222222222223
VTI1B,45,1,4914,30028272,0.007337615197668704,0.022222222222222223
SORBS1,46,1,4914,30028272,0.007500060142793493,0.021739130434782608
CD8A,239,5,4914,30028272,7.068424537971574e-10,0.02092050209205021
CRISP3,48,1,4914,30028272,0.007824871150190375,0.020833333333333332
CYP2W1,48,1,4914,30028272,0.007824871150190375,0.020833333333333332
IKBKG,96,2,4914,30028272,0.00012084723485739651,0.020833333333333332
CORO1A,49,1,4914,30028272,0.007987235229077159,0.02040816326530612
GNLY,49,1,4914,30028272,0.007987235229077159,0.02040816326530612
HLA-DMB,49,1,4914,30028272,0.007987235229077159,0.02040816326530612
SCARA5,49,1,4914,30028272,0.007987235229077159,0.02040816326530612
NFIL3,148,3,4914,30028272,2.277769629338052e-06,0.02027027027027027
LILRB1,99,2,4914,30028272,0.00012851719374481983,0.020202020202020204
CD160,149,3,4914,30028272,2.3242884315887366e-06,0.020134228187919462
C3AR1,51,1,4914,30028272,0.008311888137796694,0.0196078431372549
DNM3,51,1,4914,30028272,0.008311888137796694,0.0196078431372549
CRTAM,52,1,4914,30028272,0.008474174877356215,0.019230769230769232
HLA-C,1994,38,4914,30028272,2.8096563278858962e-64,0.01905717151454363
GZMB,264,5,4914,30028272,1.163098733739355e-09,0.01893939393939394
CD226,221,4,4914,30028272,6.733980423011258e-08,0.01809954751131222
IL15,335,6,4914,30028272,3.431441911978105e-11,0.01791044776119403
PROK1,56,1,4914,30028272,0.00912305247690314,0.017857142857142856
UBE2N,56,1,4914,30028272,0.00912305247690314,0.017857142857142856
LDHD,57,1,4914,30028272,0.009285204827113949,0.017543859649122806
MAP2K6,57,1,4914,30028272,0.009285204827113949,0.017543859649122806
SART3,57,1,4914,30028272,0.009285204827113949,0.017543859649122806
CCNA1,115,2,4914,30028272,0.00017335881594320078,0.017391304347826087
PTPN6,115,2,4914,30028272,0.00017335881594320078,0.017391304347826087
HOXC4,58,1,4914,30028272,0.00944733151433791,0.017241379310344827
HLA-DMA,59,1,4914,30028272,0.009609431120801386,0.01694915254237288
TIA1,184,3,4914,30028272,4.3752500691762e-06,0.016304347826086956
CD3E,124,2,4914,30028272,0.00020148581171939667,0.016129032258064516
HACE1,62,1,4914,30028272,0.01009557278965754,0.016129032258064516
YES1,62,1,4914,30028272,0.01009557278965754,0.016129032258064516
GNPTAB,63,1,4914,30028272,0.010257565591784337,0.015873015873015872
STX17,63,1,4914,30028272,0.010257565591784337,0.015873015873015872
ITGAL,65,1,4914,30028272,0.010581474516184814,0.015384615384615385
MAP3K5,65,1,4914,30028272,0.010581474516184814,0.015384615384615385
IFNGR2,131,2,4914,30028272,0.00022480258474428144,0.015267175572519083
CD247,66,1,4914,30028272,0.010743389340615153,0.015151515151515152
PIK3CD,134,2,4914,30028272,0.00023518044715879587,0.014925373134328358
STRC,67,1,4914,30028272,0.010905278316459826,0.014925373134328358
CSH1,68,1,4914,30028272,0.0110671387378508,0.014705882352941176
TIGIT,206,3,4914,30028272,6.133998514492589e-06,0.014563106796116505
SOCS6,70,1,4914,30028272,0.011390783166513534,0.014285714285714285
VAV3,214,3,4914,30028272,6.873788323072738e-06,0.014018691588785047
